@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
VEBS;0.353443927935432;1.497716655959938;35.052;5.655363148100895;2742.62;43.521;32;;1066.51;0.0523598775598298;1066.51;0.0523598775598298;;;38.1;32.004000000000005
VEBS;0.3533301012055204;1.4978039160975305;35.052;4.036754573645164;1268.2728;40.749;23;;329.336;0.0523598775598298;329.336;0.0523598775598298;;;35.052;35.052
VECC;0.3954652491264149;1.5437135857681206;5.41;3.249319087411864;3630.449;42.779;19;L;1085.762;0.0523598775598298;1510.425;0.0523598775598298;424.663;;5.486400000000001;5.486400000000001
VECC;0.3953344466951115;1.5436619037982162;5.41;3.249455223093519;3267.71;42.066;19;R;1241.824;0.0523598775598298;;;87.231;439.9;5.172;5.535
VEDB;0.4159812707867807;1.508405375229904;264.416;4.405276132814787;1130.854;27.19;25;;;;;;;;259.08000000000004;269.754
VEDG;0.4122909194916937;1.522676527303528;88.39200000000001;5.905552256649928;2798.381;43.0;34;;;;;;;252.419;85.95360000000001;91.311
VEGK;0.4667149479337885;1.4564784855312802;79.248;1.9743846922297383;2741.623;43.154;11;;1066.012;0.0523598775598298;1066.012;0.0523598775598298;;;79.248;79.248
VEGT;0.455664983475558;1.598473074979693;49.3776;3.536227654494829;3104.203;44.795;20;;1247.302;0.0523598775598298;1247.302;0.0567232006898157;;;49.3776;49.3776
VEGY;0.4318670338411473;1.4826674577328067;112.928;1.8104548167690964;2285.871;43.677;10;;;;;;;77.801;109.4232;116.678
VEIM;0.4321372991787834;1.638815471410054;774.4968;3.743312017441508;2740.116;41.969;22;;1065.258;0.0523598775598298;1065.258;0.0610865238198015;;;775.4112;773.5824
VEJS;0.3981732450796017;1.5039232204996922;143.256;4.558513772211862;1328.392;30.329;26;;;;;;187.1472;411.541;141.849;145.713
VEJT;0.4665114033639115;1.6436467057017834;90.2208;3.9160030966813113;3113.011;44.472;22;;;;;;;333.561;89.91600000000001;90.5256
VEKR;0.4242631660238173;1.6058345645790928;27.889;3.606605962186399;1001.91;25.0;21;;;;;;;;27.432;28.346400000000003
VEKU;0.4348195419221028;1.622795254480858;103.479;0.990792000430645;2285.746;44.074;6;;838.073;0.0523598775598298;838.073;0.0523598775598298;;;99.06;107.8992
VELP;0.41610420857049;1.616518306026474;422.0;6.133720196960698;2432.696;44.177;35;;;;911.548;0.0610865238198015;;;425.196;418.7952
VELR;0.4763971132462655;1.6423048782283305;100.736;0.7418043765386851;2275.204;42.949;4;;;;;;113.046;;100.906;100.584
VEMN;0.4796789651485703;1.6583654560920549;108.661;3.928043599592044;1830.214;44.481;23;;427.061;0.0523598775598298;610.307;0.0523598775598298;183.246;;109.219;108.204
VEMR;0.4517596885529205;1.6366229434196056;147.5232;5.20490379107082;2288.951;44.188;30;;839.676;0.0523598775598298;628.1928;0.0567232006898157;;211.486;150.2664;144.223
VEMZ;0.4558504405263029;1.4889934588056672;53.0352;1.818410202032612;1209.876;25.0;11;;;;;;;;53.0352;53.0352
VEPH;0.4096966156799552;1.5259074852611338;71.78;5.7528321073760695;3168.375;45.52;33;;;;;;;;73.589;69.984
VEPT;0.446643085757305;1.485055985536958;53.34;4.334439327128719;2069.178;43.228;25;;596.4936;0.0549778714378213;335.143;0.0523598775598298;133.295;394.647;53.34;53.34
VERC;0.4069199152420937;1.4891460704196964;642.8232;5.436419971018616;2746.209;44.772;31;;1068.305;0.0523598775598298;776.339;0.0567232006898157;;291.966;632.7648;655.273
VERK;0.3884501648742836;1.480293629329516;200.8632;4.703165962485451;1818.619;27.701;27;;;;;;;206.9592;200.8632;200.8632
VETZ;0.4661512738945021;1.6193670795617077;74.516;0.7711652302402373;3137.965;46.66;5;;962.764;0.0523598775598298;;;301.419;;71.28;77.753
VEZO;0.4815313471305723;1.6376140606655218;1646.8344000000002;0.060598412823884;1075.499;26.246;36;;;;;;;;1646.8344000000002;1646.8344000000002
VGBR;0.397956118778277;1.5760494354517671;3.048;6.1779419532843285;1827.787;31.799;35;;;;;;;;3.048;3.048
VGCB;0.3744113534500088;1.605080182588436;3.505;6.097800448290028;2050.505;37.18;35;;;;;;;;3.6576;3.3528
VGEG;0.3883294624293993;1.6024440900341237;4.2672;3.9840266061460894;2939.784;50.417;23;;1165.092;0.0523598775598298;1165.092;0.0523598775598298;;;4.2672;4.2672
VGIS;0.4215422554298267;1.5542057590683007;14.0208;5.813393287091021;1410.078;20.742;33;;;;;;;;14.0208;14.0208
VGJR;0.404635217560979;1.556149965492302;6.096;2.7508403121387435;2431.266;44.504;16;;910.833;0.0523598775598298;910.833;0.0523598775598298;;;6.096;6.096
VGRJ;0.4265125254558093;1.5466505713129763;16.764;2.9684812990661094;1817.99;29.183;17;;604.195;0.0523598775598298;604.195;0.0523598775598298;;;16.764;16.764
VGSD;0.449580560892078;1.5517549382617768;38.1;2.785924571696483;1815.705;28.623;16;;603.052;0.0523598775598298;603.052;0.0523598775598298;;;38.1;38.1
VGSY;0.4357023778729067;1.6033466831812275;15.24;5.115776458422626;3032.913;45.233;29;;1211.657;0.0523598775598298;1211.657;0.0523598775598298;;;15.24;15.24
VHHH;0.3892406965459581;1.9881987347206007;7.315200000000001;4.376847686359528;3799.439;58.195;25;L;1401.984;0.0523598775598298;1284.603;0.0523598775598298;;157.448;8.2296;8.2296
VHHH;0.3894888952272865;1.988171325487468;7.315200000000001;4.376863394322796;3798.893;58.191;25;C;1260.094;0.0523598775598298;1263.977;0.0523598775598298;176.074;167.919;6.7056;6.7056
VHSK;0.3915933555493632;1.9910717965970648;13.716;5.088637635751667;1825.527;34.7472;29;;;;;;257.145;308.345;23.047;4.617
VIAG;0.4739998937581659;1.360684526505522;167.64;3.940493905811146;3214.763;41.871;23;;1068.296;0.0523598775598298;;;234.286;107.586;167.64;167.64
VIAG;0.4739910986946734;1.360673447339268;167.64;5.169734184912659;1813.0;45.110400000000006;30;;;;;;;;167.64;167.64
VIAM;0.5300977755115411;1.3406521143532426;277.0632;2.124922377087148;3671.562;44.416;12;L;1074.967;0.0523598775598298;;;456.014;398.037;277.0632;277.0632
VIAR;0.5534656564890088;1.3054448802725294;231.0384;5.893204226724993;3653.601;45.119;34;;1522.0;0.0523598775598298;;;;;230.4288;231.648
VIBK;0.4899361099312503;1.2777010329118303;228.6;3.926354120876114;2932.423;43.504;23;;1161.412;0.0523598775598298;;;;;228.6;228.6
VIBR;0.5563537201027365;1.3465966019954898;1084.63;5.914576132481514;1116.752;28.667;34;;;;;;;54.375;1080.8208;1088.4408
VIBT;0.5283153970854683;1.3047326849381635;201.7776;2.2844426083794565;2743.094;45.048;13;;1066.747;0.0523598775598298;;;;;201.7776;201.7776
VIBY;0.4960660234153232;1.3866662324735777;176.772;1.9585056866950945;2742.272;42.723;11;;1066.336;0.0523598775598298;1066.336;0.0523598775598298;;;177.853;175.692
VICG;0.5353495577893532;1.340225285572206;310.855;1.9936651699435948;2913.308;43.901;11;;830.374;0.0575958653158128;1007.818;0.0523598775598298;321.481;144.036;314.307;307.405
VIDD;0.4988914682835859;1.3474900431270895;213.817;5.331780675577473;1223.498;29.745;30;;;;;;394.546;;212.413;214.5792
VIDN;0.5269169878418245;1.3645326096279151;549.5544;4.53088346482354;2137.8672;43.311;26;;;;;;1029.194;;566.084;543.7632
VIDP;0.4986443814199977;1.3456928853273011;225.907;1.5964058919752595;2813.058;43.905;9;;996.051;0.0523598775598298;818.0;0.0523598775598298;;148.225;219.1512;229.779
VIDP;0.498516417049768;1.345713803105277;225.907;1.827191302565245;3812.396;43.394;10;;1524.385;0.0523598775598298;1345.883;0.0523598775598298;;;219.7608;237.1344
VIDP;0.498159781028732;1.3454303871093871;225.907;1.8113424912266607;4430.759;58.495;11;;1141.076;0.0523598775598298;267.773;0.0523598775598298;647.281;1461.879;218.697;234.377
VIGG;0.5613830744641045;1.3310411872995536;760.933;2.583153091864408;1373.385;29.482;15;;;;;;;;770.2296;751.6368
VIGR;0.458955384671118;1.3653369492957006;190.989;4.199524328752006;3121.262;43.04;24;R;;;;;;331.52;187.387;194.592
VIGR;0.4589123514728983;1.3653309727877074;190.989;4.198422851461073;3135.1728000000003;42.9768;24;L;;;;;;;189.711;192.268
VIHR;0.5092755007287892;1.3221815369490784;213.6648;5.247779200409462;1221.366;45.027;30;;;;;;;;213.6648;213.6648
VIJO;0.4581677495772406;1.274926895506444;217.228;3.921519384315165;3212.446;43.939;23;;;;;;196.079;274.353;215.653;218.803
VIJP;0.4681778016446602;1.3232445361377376;383.286;1.466907348399186;3407.3592000000003;42.917;9;;1398.878;0.0523598775598298;1398.878;0.0523598775598298;;;386.1816;380.3904
VIJR;0.4693092166354929;1.2368172943743023;231.0384;3.884688399242029;2822.251;44.343;22;;;;;;;;231.679;230.403
VIJU;0.5705327902607792;1.306172945342219;290.881;3.0886561192451043;2041.323;44.383;18;;;;;;65.868;;292.03;289.734
VIKG;0.4641053946639916;1.3057383611448048;449.427;4.004682403310517;1998.672;43.477;23;;;;;;;;450.1896;448.6656
VIKO;0.4391345650887093;1.323751376784923;271.8816;4.468841373238271;1241.868;45.789;26;;;;;;112.067;;271.8816;271.8816
VILD;0.5385125446718814;1.325622889834287;254.05;5.217450090398781;1456.059;28.837;30;;;;;;101.915;119.463;253.873;254.233
VILH;0.5957903810379596;1.353451953148382;3260.0;4.375683551748447;3160.706;45.423;25;;;;1275.553;0.0523598775598298;405.337;;3307.719;3212.2872
VILK;0.467059506103162;1.4117778571859236;122.682;1.555548955916549;2742.732;43.814;9;;909.389;0.053232542185827;1066.566;0.0523598775598298;157.178;;123.536;121.92
VIPK;0.5625833987481432;1.3200721807278295;308.492;0.1747158531583345;2739.41;42.3672;1;;;;1064.905;0.0523598775598298;;;301.233;315.751
VIPT;0.5067292742568078;1.3870561723123276;234.848;4.86061682669684;1373.551;29.388;28;;;;;;;;235.3056;234.3912
VISR;0.5931875454879828;1.305049377443963;1662.0744000000002;2.3744433037853474;3671.458;44.554;13;;1530.929;0.0523598775598298;1530.929;0.0523598775598298;;;1662.0744000000002;1662.0744000000002
VIUX;0.5742510364778017;1.3117131838563436;629.7168;3.138732408011625;2740.177;41.719;18;;;;;;;;629.7168;629.7168
VLLB;0.347409022203099;1.783164149620475;296.2656;3.997365459487381;2897.878;43.531;23;;;;;;;401.1168;297.18;295.057
VLPS;0.2641516508393944;1.8462020386701536;104.8512;2.5674547279073447;2398.747;42.954;15;;;;;;;150.736;105.7656;103.815
VLSK;0.2889672296964327;1.828398871801555;154.381;0.6826832679895545;1633.043;35.916;4;;;;;;;;155.1432;153.6192
VLSN;0.356367101583062;1.816297683669925;1000.0488;1.3359420301197364;875.767;21.25;8;;;;;;;;1000.0488;1000.0488
VLVT;0.3139556142886662;1.7900663687675122;171.754;5.505318239504494;2997.949;40.112;31;;;;1194.175;0.0523598775598298;;;170.99280000000002;172.51680000000002
VMMC;0.3865799586984039;1.9825442559583872;6.096;2.81236875332515;3362.477;47.335;16;;1012.0;0.0523598775598298;1009.359;0.0523598775598298;364.447;367.079;6.096;6.096
VNBW;0.4800644850241634;1.4558878801454334;105.4608;4.866375016965019;1489.755;32.056;28;;440.078;0.0523598775598298;440.078;0.0523598775598298;;;105.4608;105.4608
VNJP;0.4661568388348757;1.4996190346302172;71.0184;1.5807043864255432;1305.202;27.721;9;;;;;;103.744;99.619;71.0184;71.0184
VNKT;0.4833969890020448;1.48979883617001;1328.166;3.525119855536362;3048.514;44.475;20;;;;1219.457;0.0523598775598298;123.826;;1339.596;1314.267
VNNG;0.4905004276544915;1.4253578643410638;157.429;1.413860229993091;1523.727;31.759;8;;;;;;;;156.972;157.8864
VNPK;0.4922000049172778;1.4657546189061357;817.4736;0.6921174707282847;1442.068;31.524;4;;416.234;0.0523598775598298;313.633;0.0523598775598298;;102.601;816.864;818.176
VNTJ;0.4773726221315548;1.530604232518557;2418.8928;1.20473245301147;984.427;49.454;7;;;;;;;;2404.699;2433.086
VNVT;0.4622016642574074;1.5230388940623198;73.7616;1.609406500507515;1498.227;27.837;9;;444.314;0.0523598775598298;444.314;0.0523598775598298;;;73.7616;73.7616
VOBG;0.2260219316578271;1.3555823675877423;878.89;1.4804744908066387;3305.156;59.354;9;;1347.778;0.0523598775598298;1347.778;0.0523598775598298;;;875.9952000000001;881.7864000000001
VOBL;0.230506015489346;1.356198985607596;903.579;1.5793327321664008;3996.941;44.413;9;L;;;;;;;915.0096;889.7112000000001
VOBR;0.3125139962966332;1.352185854116942;660.349;1.3652370325486107;2770.385;42.601;8;;1080.393;0.0523598775598298;1080.393;0.0523598775598298;;;654.1008;664.464
VOBR;0.3124697400988992;1.3523540701904833;660.349;3.456840131737391;2793.241;45.011;20;;;;;;;;664.464;658.368
VOBZ;0.2885249076376577;1.4102241211522957;20.7264;1.3553642285688543;2405.536;43.163;8;;;;;;301.251;;25.132;16.764
VOCB;0.1925405000846679;1.3446826136073338;397.306;0.7942778052196497;2982.587;41.336;5;;1186.493;0.0523598775598298;1186.493;0.0523598775598298;;;405.384;389.2296
VOCI;0.1771706380167911;1.333440294927254;8.8392;4.675201599078298;3399.967;42.0624;27;;1395.183;0.0523598775598298;1395.183;0.0523598775598298;;;9.144;8.5344
VOCL;0.1943603701752763;1.3256745015841236;97.688;1.761416475308737;2857.813;47.482;10;;1124.106;0.0523598775598298;1124.106;0.0558505360638185;;;96.012;99.3648
VOCP;0.2532871609869259;1.3748277766267545;132.2832;1.893563556024712;1713.595;25.0;11;;;;;;;;133.1976;131.3688
VOCX;0.1597536327571832;1.6200018299635144;1.524;3.493382090286396;2710.13;42.36;20;;;;;;;;1.524;1.524
VODG;0.3076290436530335;1.3684356360522514;613.5624;1.736861787128279;2118.257;44.196000000000005;10;R;;;;;;;613.5624;613.5624
VODG;0.307707081555054;1.3684037639436977;613.5624;1.7376324547127897;2075.753;43.819;10;L;733.076;0.0523598775598298;733.076;0.0523598775598298;;;613.5624;613.5624
VOHS;0.3007358146252329;1.3689117359141978;609.676;4.697977796750973;4374.977;43.407;27;R;;;;;358.709;308.72;618.744;601.6752
VOHS;0.3007003066776129;1.3689119621788608;609.676;4.697850387715577;4251.954;58.546;27;L;;;;;;;617.5248;600.7608
VOHY;0.3046148589458561;1.3695394643092242;527.456;1.550943904685162;3047.81;43.837;9;;;;482.13;0.0523598775598298;477.167;736.975;533.079;520.855
VOMD;0.1716435813698395;1.362949069076619;131.9784;1.4968849490985157;2283.152;43.927;9;;836.776;0.0523598775598298;774.572;0.0523598775598298;;62.204;131.9784;131.9784
VOML;0.2260959202026042;1.3070121843837033;94.335;4.157690182845104;2449.096;41.473;24;;919.748;0.0523598775598298;802.248;0.0523598775598298;;117.501;94.488;94.167
VOMM;0.2267193222612307;1.3992077238370333;14.401;4.344747067158073;3658.665;44.444;25;;;;;;;;16.4592;13.1064
VOMM;0.226907868994959;1.399194007517122;14.401;5.197572710080743;2887.765;44.904;30;;458.1144000000001;0.0523598775598298;788.2128;0.0523598775598298;;780.696;14.630400000000002;12.96
VOPB;0.2031781147497314;1.6184377169643107;25.6032;3.773277226303148;3273.062;42.067;22;;;;775.424;0.0523598775598298;1152.173;556.307;19.177;32.029
VOPC;0.2088850927654159;1.3929784782153782;37.947;4.345426523835874;1499.829;28.934;25;;;;;;;;33.2232;42.672
VOPN;0.2469394950725902;1.3577199288695592;473.0496;1.618172503942119;2126.161;43.333;9;;758.281;0.0523598775598298;758.281;0.0523598775598298;;;469.038;476.718
VORY;0.2986163213569737;1.427996640862412;37.1856;0.925665458271497;1749.401;43.293;5;;;;;;391.97;426.875;26.8224;47.5488
VOSM;0.2056410836279856;1.3624838143140336;303.733;0.5961195098532759;1815.9984;39.719;4;;;;;;;;300.228;307.2384
VOTR;0.1879061453080467;1.3738840735310658;85.191;1.4916383148340953;2419.587;40.696;9;;761.151;0.0523598775598298;905.0;0.0523598775598298;143.843;;89.149;81.6864
VOTV;0.1480428506475309;1.342504449521866;5.029;5.516575613179858;3370.059;41.07;32;;1245.849;0.0523598775598298;974.346;0.0523598775598298;134.381;405.884;4.862;5.225
VQGP;0.4692241684300366;1.578897358543957;283.616;2.063624668427855;1494.548;28.748;11;;;;;;;;300.8376;266.3952
VQPR;0.4782772497100674;1.560755418859349;2235.859;2.62668003261282;2264.146;30.969;15;;;;;;157.421;120.26;2245.239;2226.806
VRMG;-0.0120993916682288;1.2768058986963735;2.1336;1.7243953366135965;2659.399;44.913;10;;922.068;0.0523598775598298;;;102.831;92.815;2.1336;2.1336
VRMH;0.1177350091871384;1.277043297141162;1.2192;0.471929856436041;1215.946;29.045;3;;;;;;;;1.2192;1.2192
VRMK;0.0324650897184414;1.283186304717323;1.2192;0.4387544634812076;1218.239;29.424;3;;;;;;;;1.2192;1.2192
VRMM;0.0731606852876309;1.2833259958388763;1.676;6.267112046499195;3198.516;44.508;36;;;;;;290.773;100.751;1.493;1.84
VTBD;0.2428047385233833;1.755874157964688;1.904;0.4983811415547635;3704.0;59.385;3;L;1628.2416;0.0523598775598298;1628.2416;0.0523598775598298;;;2.1336;2.1336
VTBD;0.2428346815306298;1.755963470088706;1.904;0.4988082759826041;3504.0;43.42;3;R;1527.9624;0.0541052068118242;1178.052;0.0523598775598298;;346.203;1.524;1.863
VTBK;0.2461264871275459;1.7438847991921516;9.7536;3.654715439418846;2747.131;43.97;21;;1068.765;0.0523598775598298;1068.765;0.0523598775598298;;;9.7536;9.7536
VTBL;0.2596091614664789;1.7569079378029109;35.9664;2.802866482745592;2209.793;44.071;16;;800.096;0.0523598775598298;800.096;0.0523598775598298;;;35.9664;35.9664
VTBL;0.2595928587074035;1.75688748035649;35.9664;0.8117949418836311;1339.156;44.464;5;;364.778;0.0523598775598298;364.778;0.0523598775598298;;;35.9664;35.9664
VTBO;0.2142440074600088;1.7858193888466087;25.45;0.891451559505142;1798.266;42.638;5;;;;594.333;0.0523598775598298;;;32.308800000000005;18.5928
VTBS;0.2388915262881008;1.7582259138599987;1.295;0.2499277105869615;3704.0;58.75;1;L;1449.689;0.0523598775598298;1449.766;0.0523598775598298;;;1.524;1.2192
VTBS;0.2386599112461189;1.7585315115950853;1.295;0.2501207090956471;4000.458;58.385;1;R;1599.828;0.0523598775598298;1599.401;0.0523598775598298;;;1.2192;1.2192
VTBU;0.2213040735172414;1.7628695513394723;12.649;3.2216842421674863;3492.165;58.376;18;;1441.282;0.0523598775598298;1441.282;0.0523598775598298;;;17.9832;7.315200000000001
VTCC;0.3275704018335016;1.727228084161684;311.353;3.1447208072081425;3398.185;43.0;18;;1093.595;0.0523598775598298;1394.292;0.0523598775598298;300.698;;316.628;306.9336
VTCH;0.3368764040944206;1.7100035774651754;273.4056;1.8829735962553111;1992.334;27.713;11;;691.367;0.0523598775598298;;;;;263.652;283.1592
VTCL;0.3188920323902944;1.736674493398736;243.84;3.062400607708578;1979.121;29.028;18;;484.205;0.0523598775598298;578.0;0.0523598775598298;200.555;106.77;239.687;247.593
VTCN;0.328259629354023;1.7590022201162705;207.416;0.3591586705841286;1993.358;44.0;2;;691.879;0.0593411945678072;691.879;0.0523598775598298;;;206.923;207.909
VTCP;0.3164657183874344;1.7482041525962726;163.525;3.237613513184588;1499.3112;28.811;19;;444.856;0.0523598775598298;444.856;0.0523598775598298;;;163.068;163.9824
VTCT;0.3482337978611729;1.743286508609995;389.382;0.5044779955110001;2997.052;40.77;3;;1193.726;0.0523598775598298;1193.726;0.0523598775598298;;;390.144;388.62
VTPB;0.291051788480959;1.7661884482286587;137.0;3.142134927388388;2100.524;44.069;18;;745.462;0.0523598775598298;745.462;0.0523598775598298;;;137.16;136.8552
VTPH;0.2205361527074001;1.744480226355988;12.039;5.930127888781409;2095.934;33.87;34;;591.426;0.0523598775598298;743.167;0.0523598775598298;151.741;;4.127;18.8976
VTPI;0.266639781908612;1.7504934360379267;25.6032;0.0208678791031545;2991.294;42.762;36;;1190.847;0.0523598775598298;1190.847;0.0523598775598298;;;19.812;31.3944
VTPM;0.2914673859522618;1.7199359329781267;208.1784;1.5554902081339268;1498.142;28.714;9;;444.271;0.0523598775598298;444.271;0.0523598775598298;;;210.312;206.0448
VTPO;0.3008545626115632;1.742158189153818;54.5592;0.0193083366593764;2098.536;43.914;36;;;;;;;;54.5592;54.5592
VTPP;0.2929177112327026;1.750200727586397;44.196000000000005;5.655826009418524;2992.92;43.604;32;;1191.66;0.0523598775598298;1191.66;0.0523598775598298;;;44.196000000000005;44.196000000000005
VTPT;0.2948900876072384;1.732297341076582;144.322;1.5764085377244397;1498.114;28.033;9;;;;444.257;0.0523598775598298;;;142.9512;145.6944
VTSB;0.1593931697424518;1.7302421089231512;5.7912;3.910332172875731;3003.626;44.116;22;;1197.013;0.0523598775598298;1197.013;0.0523598775598298;;;5.486400000000001;6.096
VTSC;0.1137581483120631;1.7757421693337767;5.486400000000001;3.549098934129512;2490.666;42.896;20;;940.533;0.0523598775598298;940.533;0.0523598775598298;;;5.486400000000001;5.486400000000001
VTSE;0.1869454704120813;1.7341887108006748;5.486400000000001;1.0453311484543926;2100.048;44.619;6;;745.224;0.0523598775598298;745.224;0.0523598775598298;;;5.486400000000001;5.486400000000001
VTSF;0.1490436680155915;1.744364402255259;3.9624;0.1061844441545796;2097.772;43.827;1;;744.086;0.0523598775598298;744.086;0.0523598775598298;;;3.9624;3.9624
VTSG;0.1413015778464599;1.7276790920527345;26.67;2.4578909859817;2988.334;42.567;14;;1189.367;0.0628318530717958;1189.367;0.0558505360638185;;;24.9936;28.346400000000003
VTSH;0.1254279628638236;1.755940695380048;3.6576;2.3531300410916933;1494.606;38.257;13;;;;;;;;3.6576;3.6576
VTSK;0.1184296553562253;1.7654648226277003;2.286;1.4905699987989496;1401.854;37.258;8;;;;;;;;2.1336;2.4384
VTSM;0.1666392546109716;1.746420055729096;15.087;3.0454834803348474;2098.912;42.923;17;;545.214;0.0523598775598298;440.309;0.0523598775598298;199.442;304.348;12.611;17.811
VTSN;0.1478486102366381;1.744553473688938;13.4112;6.165330902241117;2306.867;54.796;36;;;;;;;;13.4112;13.4112
VTSP;0.1416025176503821;1.7159526138073704;15.392;4.617583044482208;2998.037;43.523;27;;1194.219;0.0558505360638185;1194.219;0.0523598775598298;;;24.9936;5.7912
VTSR;0.1706519218689551;1.7206411453168606;14.173;0.4121235839824549;1995.89;44.554;2;;693.145;0.0523598775598298;;;;;10.9728;17.3736
VTSS;0.1209981181830116;1.7522097159240635;18.745;1.4480459242387338;3045.02;39.801;8;;1217.71;0.0523598775598298;1217.71;0.0523598775598298;;;19.812;17.6784
VTST;0.1310549251122444;1.7386549021688056;18.135;1.4107599318296034;2310.0;40.433;8;;850.204;0.0610865238198015;631.751;0.0523598775598298;;218.453;20.4216;15.371
VTUD;0.3034501596428837;1.7939940034244988;176.47920000000002;2.044604873091077;3042.966;42.315;12;;1216.683;0.0523598775598298;1216.683;0.0523598775598298;;;176.47920000000002;176.47920000000002
VTUI;0.3001122604231261;1.8172131114849777;160.782;0.78230596356169;2600.55;40.428;5;;995.4768;0.0523598775598298;995.4768;0.0523598775598298;;;161.2392;160.3248
VTUJ;0.2594921689818438;1.8063856997788672;151.333;3.271898761010765;1651.847;32.028;19;;;;;;135.078;112.537;150.5712;152.0952
VTUK;0.2873964535930173;1.793915310135179;193.7;0.5693482186162003;3047.779;40.575;3;;1071.29;0.0523598775598298;1069.396;0.0523598775598298;147.8;149.693;182.037;205.363
VTUL;0.3043703292630705;1.7753871600776447;255.574;3.4341632432991536;2085.778;39.103;19;;738.089;0.0523598775598298;738.089;0.0523598775598298;;;262.128;249.0216
VTUO;0.2658058951967404;1.802109149407188;175.412;0.6086244623312574;2090.266;40.782;4;;740.333;0.0523598775598298;740.333;0.0523598775598298;;;179.83200000000002;170.99280000000002
VTUQ;0.2609178762768466;1.785694194267942;229.362;1.067561616576555;2088.624;41.852;6;;739.512;0.0523598775598298;739.512;0.0523598775598298;;;233.17200000000005;225.552
VTUU;0.2661853410364684;1.8303311486162597;121.6152;0.8967448638737605;2997.747;41.052;5;;1194.073;0.0523598775598298;1194.073;0.0523598775598298;;;123.7488;119.4816
VTUV;0.2812905027070827;1.8111941515597083;137.4648;3.184799326420464;2101.371;42.071;18;;745.886;0.0523598775598298;745.886;0.0523598775598298;;;137.4648;137.4648
VTUW;0.3034046277805846;1.8263653142423872;174.04080000000002;2.530561958178689;2485.409;40.203;15;;937.905;0.0523598775598298;937.905;0.0523598775598298;;;178.91760000000002;169.16400000000002
VVBM;0.2211039989890485;1.8870548959823068;524.5608;1.588233038686946;2984.187;40.266;9;;;;;;;;522.1224;526.9992
VVCI;0.3633664857983666;1.8627024282252285;3.048;1.260827946035806;2385.233;47.244;7;;;;;;;;3.048;3.048
VVCM;0.1601770480627016;1.8357000267582508;1.524;1.5978436942130527;1487.973;27.844;9;;;;;;;;2.1336;0.9144
VVCR;0.2094067693524825;1.9062369431134696;9.0;3.470485639428258;3035.41;42.334;20;R;1212.905;0.0523598775598298;1212.905;0.0610865238198015;;;14.0208;6.096
VVCS;0.1524029785043573;1.8610905967888367;5.486400000000001;1.9112582973933765;1814.532;25.0;11;;;;;;;;4.8768;6.096
VVCT;0.1759942295175122;1.8449786802533172;3.048;1.0445953700016293;2986.156;41.597;6;;;;;;;;3.048;3.048
VVDL;0.2051296123574399;1.8912697073099256;945.642;4.65878171600846;3236.074;41.769;27;;;;;;;;962.2536;929.0304
VVDN;0.2800162893566964;1.8884182498076565;7.315200000000001;3.00420504726178;3033.424;38.896;17;R;;;;;;;6.7056;7.315200000000001
VVDN;0.2800326389291503;1.8884512298328355;7.315200000000001;3.0035114534170373;3490.793;38.769;17;L;;;;;;;6.4008;8.8392
VVGL;0.3672331070186607;1.8480624413443445;7.9248;3.557341949653756;1997.579;39.77;20;;;;;;;;7.9248;7.9248
VVNB;0.3703525574591498;1.8466257309548284;12.344;5.013101356521679;3790.099;44.22;29;L;;;;;;;12.192;11.8872
VVNB;0.3703762801387232;1.8466860499930724;12.344;5.012913384561239;3198.162;44.457;29;R;;;;;;;12.8016;12.4968
VVPB;0.2862446396724871;1.8797843803818632;8.2296;1.6262662065488551;2705.0;42.465;9;;;;;;;;12.4968;3.9624
VVPC;0.2435598734292118;1.903147104085462;26.974;2.56257583451632;3045.901;43.884;15;;;;;;;;28.041600000000003;25.908
VVPK;0.244424001583618;1.885256981366232;738.987;1.5881677633729214;1816.3032;33.027;9;;;;;;;;744.0168;733.9584
VVPQ;0.1774976645759027;1.815021792840141;5.486400000000001;4.812914709311808;2998.8;44.374;28;;;;;;;;7.010400000000001;3.9624
VVRG;0.1738028016414592;1.8349110496808556;2.1336;1.3173355985630006;1488.204;27.061;8;;;;;;;;2.1336;2.1336
VVTH;0.227737870196412;1.9082384491127995;7.010400000000001;0.5177898137021787;2889.212;42.8;3;;;;;;;;7.010400000000001;7.010400000000001
VVTS;0.18880155650266;1.861449241884035;8.305;4.345543809961608;3828.193;39.669;25;L;1534.565;0.0523598775598298;815.979;0.0523598775598298;;769.181;10.0584;6.244
VVTS;0.1888434837348118;1.8613966002398703;8.305;4.345470680665949;3042.955;42.9768;25;R;1125.027;0.0523598775598298;1372.0;0.0523598775598298;;;10.0584;6.096
VVVH;0.3270331188363654;1.8443019616576528;5.486400000000001;6.154475303359563;2388.291;39.687;35;;;;;;296.596;;5.878;5.1816
VYDW;0.2460452483607681;1.7140303784623625;23.926;2.73577637536478;3656.766;30.145;16;;1523.583;0.0523598775598298;1523.583;0.0523598775598298;;;21.432;25.908
