@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
KSMS;0.5933375823661924;-1.4025727553107679;55.092;0.7503265225702006;1672.51;27.784;5;;531.455;0.05235987755982989;531.455;0.05235987755982989;;;54.559200000000004;55.473600000000005
KSMX;0.6091275184346947;-2.1023362898612428;69.646;2.3666868860565593;2440.407;45.72;12;;;;915.403;0.061086523819801536;;;66.1416;79.5528
KSMX;0.6091052820798898;-2.1024735778960313;69.646;0.6266950254477535;1581.459;22.86;2;;;;;;;;64.00800000000001;68.8848
KSNA;0.5877833856630342;-2.0571470780863303;14.401;0.4852221269395971;878.147;22.86;2;R;;;293.774;0.05235987755982989;;;15.8496;12.192
KSNA;0.5877348284861472;-2.0572104087852607;14.401;0.48526919846952343;1733.663;45.72;2;L;426.428;0.05235987755982989;503.037;0.05235987755982989;;;17.0688;12.4968
KSNC;0.7222817975703255;-1.265464834996501;123.1392;2.8086538200122804;831.387;14.92;17;;;;;;163.228;;121.29;124.3584
KSNH;0.6138365581050986;-1.5396723740525744;141.274;0.130111648071702;1522.234;30.48;1;;456.317;0.05235987755982989;456.317;0.05235987755982989;;;144.1704;138.3792
KSNK;0.570648261310612;-1.7618895834798773;735.329;3.1471045779005165;1705.476;30.48;17;;547.938;0.05235987755982989;;;;;737.0064;739.4448
KSNK;0.5705539440562054;-1.761955613750303;735.329;1.5769096915658571;1274.324;20.121;8;;;;;;;;724.2048000000001;740.664
KSNL;0.6171015396361132;-1.691971859880332;325.374;3.140290288901955;1827.519;30.48;17;;608.96;0.05235987755982989;485.821;0.05235987755982989;;123.1392;325.8312;324.851
KSNO;0.6029735779840879;-1.9217190480586175;1760.04;4.259479530150665;690.231;5.465;23;;;;;;;;1757.253;1762.828
KSNS;0.6398715025878953;-2.122466791646016;24.46;1.6904986863453766;1830.0;43.868;8;;489.499;0.05235987755982989;610.2;0.05235987755982989;120.7008;;21.361;25.6032
KSNS;0.6398900055757618;-2.1224186908995697;24.46;2.5819067522455588;1471.221;44.593;13;;430.811;0.05235987755982989;;;;;25.6032;24.9936
KSNY;0.7173531270828452;-1.7974331248719972;1308.963;2.356934858861041;2008.463;30.48;13;;699.431;0.05235987755982989;699.431;0.05235987755982989;;;1314.9072;1305.1536
KSNY;0.7172889400891992;-1.7974200639393854;1308.963;0.6291788035062666;1447.344;22.86;3;;;;;;;;1310.0304;1305.7632
KSOA;0.5338213760087338;-1.7566489739950761;651.814;3.31473699483634;1229.325;14.143;18;;281.516;0.05235987755982989;126.678;0.05235987755982989;28.346400000000003;183.1848;651.976;651.608
KSOO;0.7408149391043465;-1.9508949322732088;1543.246;1.5834416735579084;293.425;8.28;8;;;;;;;;1545.94;1540.553
KSOP;0.6150093034575069;-1.3856003698665982;135.0264;0.8046288468677452;1982.485;45.72;5;;499.544;0.05235987755982989;564.522;0.05235987755982989;186.898;121.92;139.482;130.837
KSOW;0.5980576582905863;-1.9199895589975036;1951.786;1.326828618897523;2192.698;26.699;7;;578.189;0.05235987755982989;791.549;0.05235987755982989;213.36;;1950.72;1950.72
KSOW;0.59802299298378;-1.9199084158080402;1951.786;0.8331547001485582;1197.432;18.288;4;;;;;;;;1954.6824000000001;1951.0248000000001
KSOY;0.7528374105399674;-1.6787891188576827;441.405;3.1238639481138852;1156.29;15.24;18;;;;;;;;441.611;441.201
KSPA;0.609395314366613;-1.4304107989913122;241.0968;3.8632690205298537;1582.934;30.205;23;;486.667;0.05235987755982989;486.667;0.05235987755982989;;;239.8776;242.316
KSPB;0.7988552425216663;-2.1443436040992565;16.611;2.9455031667989786;1541.282;25.293;15;;465.841;0.05235987755982989;465.841;0.05235987755982989;;;17.6784;15.5448
KSPE;0.6252698012484247;-1.8244783293714166;1746.1992;4.764901748786994;1337.858;15.0;27;;;;;;;;1742.534;1749.863
KSPF;0.7762616840835548;-1.811405732426234;1187.957;1.597705813202145;1224.289;28.241;8;;;;;;;;1198.7784000000001;1189.3296
KSPF;0.7764023407310402;-1.811448824141177;1187.957;2.3605370439042317;1955.068;20.989;13;;672.734;0.05759586531581287;672.734;0.05235987755982989;;;1183.8432;1187.1960000000001
KSPF;0.7763037342008253;-1.8112758409052545;1187.957;0.788834245455727;608.081;31.317;4;;;;;;;;1189.9392;1178.6616000000001
KSPG;0.48458312298071465;-1.4420763262178216;1.752;3.1353373935506457;872.591;44.928;18;;131.496;0.06981317007977318;131.496;0.06981317007977318;;;1.524;1.524
KSPG;0.4846001396438126;-1.4421413968139876;1.752;1.0817565190093645;1122.892;22.508;7;;84.159;0.06981317007977318;;;172.487;81.456;2.193;1.801
KSPH;0.5756742860704315;-1.6302961075081612;64.465;3.1389275358219977;1274.032;20.3;18;;332.216;0.06981317007977318;332.216;0.06981317007977318;;;62.484;66.4464
KSPI;0.6953922982690335;-1.565205709283237;179.476;3.163265454109358;1615.399;45.069;18;;;;;;;;179.83200000000002;178.61280000000002
KSPI;0.6954283679771959;-1.565158716453416;179.476;3.8661357238262544;2436.589;44.711;22;;913.495;0.05235987755982989;913.495;0.05235987755982989;;;182.2704;179.22240000000002
KSPI;0.6954105086732842;-1.5651792519221341;179.476;2.2114398490916636;2252.102;45.203;13;;821.251;0.05235987755982989;821.251;0.05235987755982989;;;179.22240000000002;177.69840000000002
KSPK;0.7006628176016048;-1.9489687568021739;1379.677;5.452553445558201;1974.831;28.256;30;;790.189;0.05235987755982989;813.575;0.05235987755982989;;;1380.4392;1378.9152000000001
KSPL;0.6550017737844221;-1.7979603059321565;1463.892;2.841209970148506;1132.685;25.0;16;;;;;;;;1463.724;1464.061
KSPL;0.6549986138813709;-1.7978944473107854;1463.892;4.685436733410768;1138.472;25.0;26;;;;;;;;1456.184;1471.601
KSPP;0.7167278993024556;-1.2582611298894586;8.632;4.990398986276363;545.316;27.522;30;;;;;;;;11.357;5.909
KSPP;0.7167454367643898;-1.258237894849245;8.632;3.426045716948128;857.201;27.16;21;;;;;;;;16.498;0.768
KSPR;0.5747264263368403;-1.7054291691703278;340.913;2.8763212823096516;609.119;19.382;16;;;;;;;;341.107;340.72
KSPS;0.5934734347907055;-1.7189677074743146;305.7144;2.763996080441501;1827.52;46.297;15;L;;;;;;;310.5912;304.8
KSPS;0.5931864336702425;-1.7190008591485482;305.7144;2.764144782493771;3991.548;45.36;15;R;;;1690.974;0.05235987755982989;;;304.1904;304.8
KSPS;0.5929372870179987;-1.719077757925024;305.7144;3.1495613033556236;2133.807;45.265;18;;;;;;;;305.1048;309.0672
KSPS;0.5932989028121766;-1.7189927448296018;305.7144;2.7636648169494724;3046.588;43.809;15;C;1218.494;0.05235987755982989;1218.494;0.05235987755982989;;;305.7144;301.4472
KSPV;0.7606459815582932;-1.610958265453229;415.222;2.34666377074598;421.262;25.0;14;;;;;;;;415.243;415.202
KSPW;0.7533786434159178;-1.661596655918783;407.365;3.238810634518531;1552.609;22.86;18;;471.505;0.05235987755982989;471.505;0.05235987755982989;;;406.908;407.5176
KSPW;0.7533862856999638;-1.661607750689496;407.365;2.2053634853008455;1825.682;30.48;12;;608.041;0.05235987755982989;;;;149.496;408.1272;406.8
KSPY;0.7215021031957825;-1.5570716272889296;193.93;3.113581340825761;678.969;25.0;18;;;;;;;;198.146;189.715
KSQI;0.7285687172743378;-1.5652270093704712;196.596;3.1422256845094916;1186.263;30.48;18;;;;;;;;195.6816;196.2912
KSQI;0.728539728089679;-1.5650977342256425;196.596;1.2226555008995876;1979.769;45.72;7;;;;;;;;197.2056;197.2056
KSQL;0.6547054743566473;-2.133657077255852;1.524;2.409525818013835;796.116;22.944;12;;93.258;0.05235987755982989;93.258;0.05235987755982989;;;1.524;1.524
KSRB;0.6293086313333377;-1.4927821903663063;310.5912;0.6055985675537823;2042.955;30.48;4;;716.678;0.05235987755982989;503.013;0.05235987755982989;;213.6648;309.0672;312.465
KSRC;0.6145408595335087;-1.6011226419847941;76.2;0.219914958956497;1828.4952;30.48;1;;609.447;0.05235987755982989;609.447;0.05235987755982989;;;71.628;80.772
KSRE;0.6156785416653932;-1.6872952813868285;307.0;2.8905305313489125;1520.678;18.127;16;;455.539;0.05235987755982989;;;;;311.8104;304.4952
KSRE;0.615591796474965;-1.687331850437695;307.0;0.6841476341385626;686.708;51.077;5;;;;;;;;303.276;308.4576
KSRQ;0.47814141484057127;-1.4408596855208056;7.315200000000001;2.348264935801759;2894.948;45.72;14;;;;;;411.48;353.065;6.775;8.43
KSRQ;0.4781400338459044;-1.440819839533441;7.315200000000001;0.6618564285584313;1523.32;45.72;4;;456.86;0.05235987755982989;;;;;6.7056000000000004;7.315200000000001
KSRR;0.5839640166967005;-1.8417489160368643;2061.895;2.313558365494151;1962.453;21.173;12;;;;;;46.315;;2064.4104;2048.5608
KSRR;0.5840376951028448;-1.8419288354550398;2061.895;1.245637996489849;2470.703;27.954;6;;930.5544000000001;0.04363323129985824;930.5544000000001;0.05235987755982989;;;2076.9072;2057.7048
KSSC;0.5929296973990035;-1.4044420915380298;72.085;0.605068825219217;2441.464;44.265;4;R;915.932;0.048869219055841226;915.932;0.048869219055841226;;;71.9328;71.3232
KSSC;0.5929409443131969;-1.4045027148632347;72.085;0.6048813070443827;3055.492;43.61;4;L;1222.946;0.048869219055841226;1222.946;0.04921828490624009;;;72.2376;72.8472
KSSF;0.5120255409475742;-1.7185969533185348;172.974;2.5387983414517756;1257.66;29.478;14;;;;207.753;0.05235987755982989;181.62;116.277;174.825;169.273
KSSF;0.5120283380469418;-1.7186831133417315;172.974;1.7896712615034227;1523.745;30.48;9;;;;;;137.16;;176.231;172.21200000000002
KSSI;0.5437062198435849;-1.420464820785207;4.495;2.691929341231553;1009.1928;21.856;16;;199.795;0.05672320068981571;199.795;0.06544984694978735;;;5.486400000000001;3.6576000000000004
KSSI;0.5437035046676297;-1.4205879009596094;4.495;0.6279900597527334;1702.889;29.186;4;;306.903;0.06981317007977318;268.11;0.06981317007977318;239.741;278.535;3.3528000000000002;5.538
KSSN;0.7455418322269898;-1.3418610464472598;192.85;5.8101317903178185;2133.615;44.843;34;;762.0;0.05235987755982989;;;;;198.218;187.482
KSSQ;0.7981634578203426;-1.604319441780528;375.056;2.3947144303826353;1129.145;22.86;14;;69.732;0.06981317007977318;195.113;0.05235987755982989;190.041;64.66;375.71;374.532
KSTC;0.7949458221700453;-1.6416542971023484;311.734;2.3752496458997685;2130.176;44.481;13;;760.288;0.05235987755982989;760.288;0.05235987755982989;;;314.2488;309.6768
KSTC;0.7949180091715222;-1.641656255462017;311.734;1.033010816904687;913.184;22.217;5;;;;;;;;311.2008;311.5056
KSTD;0.8178208343432634;-1.7449335203003575;571.581;4.730670431634705;778.517;15.0;27;;;;;;;;569.516;573.647
KSTE;0.7774496320806429;-1.5625914785767014;336.88;2.0898584680684866;1226.481;22.86;12;;;;;;115.495;;336.80400000000003;336.19440000000003
KSTE;0.7774679010016168;-1.5626089165602064;336.88;0.5163156038961891;1852.0;36.576;3;;;;;;;;336.19440000000003;338.32800000000003
KSTF;0.5835184352564451;-1.5507000924032126;98.907;3.11672694773663;1689.68;45.72;18;;119.721;0.05235987755982989;540.04;0.05235987755982989;420.3192;;100.68;97.8408
KSTG;0.6677097159669367;-1.7151511765690546;510.726;3.1384917271077746;790.319;15.0;18;;;;;;;;512.799;508.654
KSTH;0.5631033842019102;-1.7122786452442138;379.157;4.11602515934272;249.887;18.578;23;;;;;;;;378.02;380.296
KSTJ;0.694178632172112;-1.6564383599579082;248.564;3.141483745044469;2453.655;45.72;17;;922.028;0.05235987755982989;922.028;0.048869219055841226;;;252.0696;247.4976
KSTJ;0.6941037658764873;-1.6565672137823302;248.564;2.3714664702131456;1487.16;22.86;13;;;;;;;155.035;247.1928;247.4976
KSTK;0.7088650130616828;-1.8023024886605439;1228.724;2.8429233598751886;1580.9976000000001;22.86;15;;485.699;0.05235987755982989;485.699;0.05235987755982989;;;1230.7824;1227.1248
KSTK;0.7088370303646626;-1.8022927280711192;1228.724;0.7844364869795993;976.438;23.121;4;;;;;;;;1228.9536;1228.0392000000002
KSTL;0.6763740823582892;-1.5777168811818605;171.831;2.134243587210104;2743.547;45.341;11;;910.978;0.05235987755982989;1001.616;0.05235987755982989;;;188.0616;169.16400000000002
KSTL;0.6762313542188035;-1.5769563822430748;171.831;2.1344333044997956;2750.681;45.33;12;L;976.96;0.05235987755982989;912.769;0.05235987755982989;;;160.9344;184.0992
KSTL;0.6762426245396862;-1.5771286008604808;171.831;2.1344230768703794;3359.646;60.0;12;R;1087.115;0.05235987755982989;1183.032;0.05235987755982989;142.3416;63.788;164.013;177.642
KSTL;0.6763405405725678;-1.5772429737464757;171.831;1.0946310624097484;2320.307;44.943;6;;797.836;0.05235987755982989;807.139;0.05235987755982989;;;167.94480000000001;162.4584
KSTN;0.6678450827026475;-1.7131391063506345;500.379;3.1486186510266214;654.019;25.0;18;;;;;;;;500.018;500.74
KSTO;0.6642439108936726;-1.718762844327609;545.251;1.5852499219294374;619.406;25.0;9;;;;;;;;545.134;545.369
KSTP;0.7842783113111139;-1.624185330943123;214.223;2.231324996124873;1219.639;45.72;13;;;;305.019;0.06544984694978735;;;214.88400000000001;213.6648
KSTP;0.784242177234556;-1.6242175931631637;214.223;2.550092890640206;1978.203;42.796;14;;;;567.868;0.05235987755982989;104.5464;116.43360000000001;214.902;214.559
KSTP;0.7842604344521853;-1.6242225397768293;214.223;1.5831768198439184;1109.188;30.48;9;;;;249.794;0.06981317007977318;;;213.6648;213.6648
KSTQ;0.716519228667629;-1.550850901702168;190.206;4.666178421378412;798.241;15.0;27;;;;;;;;189.436;190.978
KSTS;0.6721250133903685;-2.1434348940040238;36.042;2.7452657305078736;1825.706;43.577;14;;;;;;;;33.8328;36.576
KSTS;0.672115960853294;-2.1435532070160455;36.042;0.5073826248120467;1582.206;28.809;2;;461.095;0.05235987755982989;562.68;0.061086523819801536;;;39.3192;34.4424
KSTT;0.6918120988536429;-1.821617025455195;1699.384;1.5707846330889081;181.039;16.106;8;;;;;;;;1699.551;1699.218
KSTU;0.7791405956817785;-1.5972577606617355;297.136;4.00109679889522;488.541;15.0;23;;;;;;;;294.619;299.654
KSTV;0.7286316169000739;-1.488893917958439;285.267;3.1415971914458485;751.314;15.0;19;;;;;;;;285.071;285.464
KSTY;0.592657524416192;-1.6017524691796245;55.584;3.1296825267741837;505.569;7.885;18;;;;;;;;55.872;55.297
KSUA;0.4743686310375537;-1.400155515301114;3.81;1.9268789243855553;1774.128;28.266;12;;;;;;140.208;;4.676;3.3528000000000002
KSUA;0.47442084550963887;-1.4000737401310406;3.81;2.6984949208117053;1523.417;30.48;16;;;;;;102.4128;268.224;3.6576000000000004;3.6576000000000004
KSUA;0.4744508821436424;-1.4001443815192522;3.81;1.1871736553382437;1417.894;29.717;7;;;;;;;;4.572;3.048
KSUB;0.6576889085257985;-1.7606837332666139;886.26;3.149044162298258;500.386;10.036;17;;;;;;;;885.175;887.347
KSUC;0.7304715289683684;-1.3194435550763814;508.425;3.873244798935478;506.924;15.0;23;;;;;;;;496.077;520.774
KSUD;0.6246546324927481;-1.6869691715897126;273.253;3.141155972210944;912.642;18.288;18;;;;;;;;274.6248;271.8816
KSUE;0.7826844737670969;-1.5257628709326045;218.0;1.6242293200453153;971.301;22.86;10;;180.851;0.05235987755982989;180.851;0.05235987755982989;;;219.15120000000002;218.23680000000002
KSUE;0.7826595573463709;-1.525815255103187;218.0;0.22428077790731316;1395.499;22.86;2;;392.949;0.05235987755982989;392.949;0.05235987755982989;;;220.06560000000002;214.57920000000001
KSUF;0.7322400564860667;-1.3203365514808851;269.838;2.1721231660978377;666.31;11.493;14;;;;;;;;269.259;270.418
KSUH;0.6938675280133749;-1.3325723358780377;145.464;0.5960498712161213;540.0;12.202;5;;;;;;;;159.06;131.869
KSUM;0.5481944232524149;-1.5799172426109842;141.541;3.1136251485899855;288.263;15.0;18;;;;;;;;141.773;141.31
KSUN;0.7592846836204842;-1.9948343360724128;1611.02;2.5287513536126696;2300.446;31.101;13;;;;845.423;0.061086523819801536;520.146;;1622.351;1603.8576
KSUO;0.7550024649288873;-1.7603310100638003;824.026;2.961152836069911;1461.52;22.86;16;;;;;;;;817.7784;830.2752
KSUQ;0.6933130469512988;-1.3324954292993318;166.662;3.7956752111269165;542.9;15.0;23;;;;;;;;168.846;164.479
KSUR;0.6297027590189094;-1.776415376926051;1058.98;2.3681075840676824;476.429;15.0;13;;;;;;;;1059.263;1058.698
KSUS;0.6747412551216236;-1.5820874406198708;140.893;4.503456488293074;2282.455;45.053;26;L;688.858;0.05235987755982989;836.427;0.05235987755982989;147.57;;140.839;140.5128
KSUS;0.674841365531624;-1.582310639006503;140.893;4.503598209028336;1524.279;22.225;26;R;457.339;0.05497787143782138;;;;;141.1224;141.1224
KSUT;0.5922046049788509;-1.3626368862596183;6.7056000000000004;0.7113000354711038;1675.388;29.46;5;;;;;;;121.92;5.7912;7.763
KSUU;0.6676489697566133;-2.1283037255510755;14.401;0.8294837316795459;3351.287;43.829;3;L;1370.844;0.04363323129985824;1370.844;0.05235987755982989;;;10.0584;15.24
KSUU;0.6679659606977012;-2.1277719723842785;14.401;0.8297938592343328;3352.694;44.135;3;R;;;1371.547;0.048869219055841226;;;16.154400000000003;16.154400000000003
KSUV;0.7080989589353107;-2.109138320575982;1567.5864000000001;3.141592653589793;971.434;8.053;17;;;;;;;;1566.863;1568.308
KSUW;0.8147757528062518;-1.6073641917227746;203.835;2.447540659918598;1212.402;22.86;14;;;;;;;;204.8256;205.1304
KSUW;0.8149787063572247;-1.6073456614271036;203.835;0.6404794613470796;1529.031;19.331;4;;459.715;0.05235987755982989;;;;;204.216;201.168
KSUX;0.7401188007588188;-1.6821831512194205;333.679;3.153170295182898;2010.355;43.802;18;;700.378;0.05235987755982989;;;;;334.67040000000003;333.75600000000003
KSUX;0.740025864499079;-1.6822530826047246;333.679;2.3698506443916494;2744.36;42.976800000000004;13;;1067.38;0.05235987755982989;1067.38;0.05235987755982989;;;333.1464;333.1464
KSUZ;0.6037165063014629;-1.6140708323765158;118.414;0.34742407153139243;1523.0856;27.044;2;;;;;;;;118.5672;118.2624
KSVC;0.569542517606234;-1.8876463518111968;1645.5;1.574137061516139;2073.595;29.647;8;;732.0;0.05235987755982989;732.0;0.05235987755982989;;;1641.6528;1638.9096000000002
KSVC;0.5696320481926852;-1.8876667234330902;1645.5;2.3555822286907455;1422.785;29.186;12;;;;;;;;1653.5400000000002;1638.3000000000002
KSVC;0.5696851111572564;-1.8877216667350325;1645.5;3.1481215812556536;1654.258;27.691;17;;;;;;;;1660.312;1641.6528
KSVC;0.5696336339958831;-1.8877092221785714;1645.5;0.790223876606165;1429.371;20.277;3;;;;;;;;1640.7384000000002;1649.2728000000002
KSVE;0.7046992777592295;-2.1043755040369843;1260.9576;2.2547837048015413;1234.736;22.86;11;;;;318.373;0.05235987755982989;;;1264.0056;1256.3856
KSVE;0.7046690714267287;-2.1044185489385487;1260.9576;1.5622816682258722;664.093;18.288;7;;;;;;;;1264.6152;1258.824
KSVH;0.6242169508101207;-1.4129120907322559;291.846;1.6907728077576947;2133.895;30.052;10;;457.415;0.05235987755982989;;;304.733;167.64000000000001;290.805;292.762
KSVN;0.5586802221308844;-1.4162646620450698;6.7056000000000004;1.6087544454989702;3472.019;55.014;10;;1431.21;0.05235987755982989;1431.21;0.05235987755982989;;;5.1816;8.2296
KSWA;0.568942030696401;-1.6038669202569042;21.188;3.1533938718600782;912.788;13.339;18;;;;;;;;21.685;20.693
KSWF;0.7243837592283229;-1.2934537816027578;141.655;1.366737841172401;3600.98;45.72;9;;915.3144000000001;0.05235987755982989;900.0744000000001;0.05235987755982989;609.6;609.6;147.927;141.937
KSWF;0.7243834490896901;-1.2932162193111443;141.655;2.6084149874577736;1828.8000000000002;43.216;16;;;;686.4096000000001;0.05235987755982989;;;143.5608;133.1976
KSWO;0.6311485316982874;-1.6944833976388178;298.0944;3.132803350009675;2255.699;29.819;17;;823.05;0.05235987755982989;823.05;0.05235987755982989;;;304.8;294.4368
KSWO;0.6311159203284645;-1.6944465321032203;298.0944;0.7740296122487328;1524.531;22.793;4;;457.466;0.05235987755982989;457.466;0.05235987755982989;;;292.9128;300.228
KSWT;0.7132029806354444;-1.6948682738304561;456.438;3.045053082141306;1267.857;22.86;16;;329.129;0.05235987755982989;329.129;0.05235987755982989;;;455.37120000000004;458.72400000000005
KSWT;0.7132497530522748;-1.6948841825769287;456.438;0.8197633996632439;1033.778;45.72;4;;;;;;;;457.50480000000005;454.15200000000004
KSWW;0.566674747592102;-1.753504550567695;718.337;3.031203370927955;1767.823;30.094;17;;579.111;0.06981317007977318;579.111;0.06981317007977318;;;713.5368000000001;722.0712000000001
KSWW;0.566649667324551;-1.753438816782;718.337;0.7553242903365789;1713.959;20.309;4;;;;;;;;725.4240000000001;712.3176000000001
